Cycle;active_ego;width_ego;length_ego;x_ego;y_ego;vx_ego;vy_ego;ax_ego;ay_ego;w_ego;active_1;width_1;length_1;x_1;y_1;vx_1;vy_1;ax_1;ay_1;w_1;active_2;width_2;length_2;x_2;y_2;vx_2;vy_2;ax_2;ay_2;w_2
82;1;1.899;5.289;10001.0551;-10.56432322;2.030056981;0.040809406;0.479274046;-0.009634209;0.020099884;1;1.885342708;5;9757.601169;-8.733932211;25.66665685;0.022449515;0;0;0.00087466;1;2.065267878;7;10040.89383;-9.693052091;0.809711862;0.019019401;0.999644274;0.023480742;0.02348478
83;1;1.899;5.289;10001.07544;-10.56390876;2.035284612;0.040919262;0.548715848;-0.011099259;0.020102225;1;1.885342708;5;9757.857836;-8.733707716;25.66665685;0.022449515;0;0;0.00087466;1;2.065267878;7;10040.90202;-9.692859549;0.819708304;0.019254208;0.999644274;0.023480742;0.02348478
84;1;1.899;5.289;10001.09582;-10.56349318;2.04058115;0.041030604;0.513162436;-0.010481171;0.020104604;1;1.885342708;5;9758.114502;-8.733483221;25.66665685;0.022449515;0;0;0.00087466;1;2.065267878;7;10040.91032;-9.692664659;0.829704747;0.019489016;0.999644274;0.023480742;0.02348478
85;1;1.899;5.289;10001.11626;-10.56307652;2.045963785;0.041143783;0.572356439;-0.011717884;0.020107022;1;1.885342708;5;9758.371169;-8.733258726;25.66665685;0.022449515;0;0;0.00087466;1;2.065267878;7;10040.91872;-9.692467421;0.83970119;0.019723823;0.999644274;0.023480742;0.02348478
86;1;1.899;5.289;10001.13675;-10.56265868;2.051673857;0.041263665;0.561723987;-0.011559847;0.020109484;1;1.885342708;5;9758.627836;-8.73303423;25.66665685;0.022449515;0;0;0.00087466;1;2.065267878;7;10040.92721;-9.692267835;0.849697633;0.01995863;0.999644274;0.023480742;0.02348478
87;1;1.899;5.289;10001.1573;-10.56223966;2.057364501;0.041383276;0.590133457;-0.012152535;0.020111991;1;1.885342708;5;9758.884502;-8.732809735;25.66665685;0.022449515;0;0;0.00087466;1;2.065267878;7;10040.93581;-9.6920659;0.859694075;0.020193438;0.999644274;0.023480742;0.02348478
88;1;1.899;5.289;10001.17791;-10.56181942;2.063284063;0.041507606;0.581310427;-0.011987848;0.020114539;1;1.885342708;5;9759.141169;-8.73258524;25.66665685;0.022449515;0;0;0.00087466;1;2.065267878;7;10040.94451;-9.691861618;0.869690518;0.020428245;0.999644274;0.023480742;0.02348478
89;1;1.899;5.289;10001.19858;-10.56139796;2.069053294;0.041629026;0.583799392;-0.012036007;0.020117128;1;1.885342708;5;9759.397835;-8.732360745;25.66665685;0.022449515;0;0;0.00087466;1;2.065267878;7;10040.95331;-9.691654987;0.879686961;0.020663053;0.999644274;0.023480742;0.02348478
90;1;1.899;5.289;10001.2193;-10.56097527;2.074981092;0.041753737;0.589517836;-0.012132139;0.020119751;1;1.885342708;5;9759.654502;-8.73213625;25.66665685;0.022449515;0;0;0.00087466;1;2.065267878;7;10040.9622;-9.691446009;0.889683404;0.02089786;0.999644274;0.023480742;0.02348478
91;1;1.899;5.289;10001.24008;-10.56055135;2.080772605;0.041875794;0.570925966;-0.011738363;0.020122401;1;1.885342708;5;9759.911168;-8.731911755;25.66665685;0.022449515;0;0;0.00087466;1;2.065267878;7;10040.9712;-9.691234682;0.899679846;0.021132667;0.999644274;0.023480742;0.02348478
92;1;1.899;5.289;10001.26093;-10.56012621;2.086496838;0.04199657;0.572221165;-0.011729567;0.020125072;1;1.885342708;5;9760.167835;-8.73168726;25.66665685;0.022449515;0;0;0.00087466;1;2.065267878;7;10040.9803;-9.691021007;0.909676289;0.021367475;0.999644274;0.023480742;0.02348478
93;1;1.899;5.289;10001.28183;-10.55969988;2.092145688;0.042115887;0.557346337;-0.011401181;0.020127757;1;1.885342708;5;9760.424502;-8.731462764;25.66665685;0.022449515;0;0;0.00087466;1;2.065267878;7;10040.98949;-9.690804984;0.919672732;0.021602282;0.999644274;0.023480742;0.02348478
94;1;1.899;5.289;10001.30278;-10.55927236;2.09774149;0.042234177;0.565742554;-0.011534116;0.020130446;1;1.885342708;5;9760.681168;-8.731238269;25.66665685;0.022449515;0;0;0.00087466;1;2.065267878;7;10040.99879;-9.690586613;0.929669175;0.02183709;0.999644274;0.023480742;0.02348478
95;1;1.899;5.289;10001.3238;-10.55884366;2.103391915;0.042353594;0.561412858;-0.011417548;0.020133134;1;1.885342708;5;9760.937835;-8.731013774;25.66665685;0.022449515;0;0;0.00087466;1;2.065267878;7;10041.00819;-9.690365894;0.939665617;0.022071897;0.999644274;0.023480742;0.02348478
96;1;1.899;5.289;10001.34487;-10.55841378;2.108987213;0.042471911;0.560567939;-0.011371567;0.020135813;1;1.885342708;5;9761.194501;-8.730789279;25.66665685;0.022449515;0;0;0.00087466;1;2.065267878;7;10041.01768;-9.690142827;0.94966206;0.022306705;0.999644274;0.023480742;0.02348478
97;1;1.899;5.289;10001.36599;-10.55798273;2.114586137;0.042590296;0.557018485;-0.011275534;0.020138474;1;1.885342708;5;9761.451168;-8.730564784;25.66665685;0.022449515;0;0;0.00087466;1;2.065267878;7;10041.02728;-9.689917412;0.959658503;0.022541512;0.999644274;0.023480742;0.02348478
98;1;1.899;5.289;10001.38718;-10.55755052;2.120131105;0.04270758;0.553419916;-0.011183935;0.020141115;1;1.885342708;5;9761.707834;-8.730340289;25.66665685;0.022449515;0;0;0.00087466;1;2.065267878;7;10041.03698;-9.689689649;0.969654946;0.022776319;0.999644274;0.023480742;0.02348478
99;1;1.899;5.289;10001.40842;-10.55711715;2.125675229;0.042824826;0.55399861;-0.011178667;0.020143732;1;1.885342708;5;9761.964501;-8.730115794;25.66665685;0.022449515;0;0;0.00087466;1;2.065267878;7;10041.04677;-9.689459538;0.979651388;0.023011127;0.999644274;0.023480742;0.02348478
100;1;1.899;5.289;10001.42971;-10.55668263;2.131201363;0.042941678;0.5522281;-0.011132384;0.020146322;1;1.885342708;5;9762.221168;-8.729891298;25.66665685;0.022449515;0;0;0.00087466;1;2.065267878;7;10041.05667;-9.689227079;0.989647831;0.023245934;0.999644274;0.023480742;0.02348478
101;1;1.899;5.289;10001.45106;-10.55624696;2.13674878;0.043058932;0.55703562;-0.011219852;0.020148885;1;1.885342708;5;9762.477834;-8.729666803;25.66665685;0.022449515;0;0;0.00087466;1;2.065267878;7;10041.06667;-9.688992271;0.999644274;0.023480742;0.999644274;0.023480742;0.02348478
102;1;1.899;5.289;10001.47247;-10.55581014;2.142312344;0.043176479;0.555343319;-0.011180745;0.02015142;1;1.885342708;5;9762.734501;-8.729442308;25.66665685;0.022449515;0;0;0.00087466;1;2.065267878;7;10041.07676;-9.688755116;1.009640717;0.023715549;0.999644274;0.023480742;0.02348478
103;1;1.899;5.289;10001.49393;-10.55537217;2.14786372;0.043293758;0.554746872;-0.011164496;0.02015393;1;1.885342708;5;9762.991167;-8.729217813;25.66665685;0.022449515;0;0;0.00087466;1;2.065267878;7;10041.08696;-9.688515612;1.019637159;0.023950356;0.999644274;0.023480742;0.02348478
104;1;1.899;5.289;10001.51545;-10.55493304;2.153396694;0.043410645;0.552246523;-0.011111876;0.020156419;1;1.885342708;5;9763.247834;-8.728993318;25.66665685;0.022449515;0;0;0.00087466;1;2.065267878;7;10041.09725;-9.68827376;1.029633602;0.024185164;0.999644274;0.023480742;0.02348478
105;1;1.899;5.289;10001.53702;-10.55449277;2.158916151;0.043527247;0.55179735;-0.011101558;0.020158889;1;1.885342708;5;9763.5045;-8.728768823;25.66665685;0.022449515;0;0;0.00087466;1;2.065267878;7;10041.10765;-9.688029561;1.039630045;0.024419971;0.999644274;0.023480742;0.02348478
106;1;1.899;5.289;10001.55864;-10.55405135;2.164431849;0.043643768;0.551310634;-0.011090862;0.020161344;1;1.885342708;5;9763.761167;-8.728544327;25.66665685;0.022449515;0;0;0.00087466;1;2.065267878;7;10041.11815;-9.687783013;1.049626487;0.024654779;0.999644274;0.023480742;0.02348478
107;1;1.899;5.289;10001.58032;-10.55360877;2.169944912;0.043760243;0.551517424;-0.011095331;0.020163789;1;1.885342708;5;9764.017833;-8.72824559;25.66664928;0.029873757;0;0;0.00116391;1;2.065267878;7;10041.12874;-9.687534117;1.05962293;0.024889586;0.999644274;0.023480742;0.02348478
108;1;1.899;5.289;10001.60206;-10.55316503;2.175466677;0.043876912;0.552650396;-0.011118625;0.020166231;1;1.885342708;5;9764.2745;-8.727946852;25.66664928;0.029873757;0;0;0.00116391;1;2.065267878;7;10041.13944;-9.687282873;1.069619373;0.025124394;0.999644274;0.023480742;0.02348478
109;1;1.899;5.289;10001.62384;-10.55272013;2.180994184;0.043993724;0.55306918;-0.011128883;0.020168673;1;1.885342708;5;9764.531166;-8.727648115;25.66664928;0.029873757;0;0;0.00116391;1;2.065267878;7;10041.15024;-9.687029281;1.079615816;0.025359201;0.999644274;0.023480742;0.02348478
110;1;1.899;5.289;10001.64569;-10.55227406;2.186535623;0.044110853;0.555453867;-0.011179615;0.020171119;1;1.885342708;5;9764.787833;-8.727349377;25.66664928;0.029873757;0;0;0.00116391;1;2.065267878;7;10041.16113;-9.686773341;1.089612258;0.025594008;0.999644274;0.023480742;0.02348478
111;1;1.899;5.289;10001.66759;-10.55182682;2.192099256;0.044228472;0.557140407;-0.011217855;0.020173572;1;1.885342708;5;9765.044499;-8.72705064;25.66664928;0.029873757;0;0;0.00116391;1;2.065267878;7;10041.17213;-9.686515053;1.099608701;0.025828816;0.999644274;0.023480742;0.02348478
112;1;1.899;5.289;10001.68954;-10.55137839;2.197681762;0.044346525;0.559725561;-0.011275764;0.020176036;1;1.885342708;5;9765.301166;-8.726751902;25.66664928;0.029873757;0;0;0.00116391;1;2.065267878;7;10041.18322;-9.686254417;1.109605144;0.026063623;0.999644274;0.023480742;0.02348478
113;1;1.899;5.289;10001.71155;-10.55092877;2.20329621;0.044465278;0.563018511;-0.01134962;0.020178514;1;1.885342708;5;9765.557832;-8.726453165;25.66664928;0.029873757;0;0;0.00116391;1;2.065267878;7;10041.19442;-9.685991432;1.119601587;0.026298431;0.999644274;0.023480742;0.02348478
114;1;1.899;5.289;10001.73362;-10.55047796;2.208940634;0.044584693;0.565991956;-0.01141883;0.020181004;1;1.885342708;5;9765.814499;-8.726154427;25.66664928;0.029873757;0;0;0.00116391;1;2.065267878;7;10041.20572;-9.6857261;1.129598029;0.026533238;0.999644274;0.023480742;0.02348478
115;1;1.899;5.289;10001.75574;-10.55002593;2.214620125;0.044704872;0.57001829;-0.011510642;0.020183507;1;1.885342708;5;9766.071165;-8.725855689;25.66664928;0.029873757;0;0;0.00116391;1;2.065267878;7;10041.21711;-9.68545842;1.139594472;0.026768045;0.999644274;0.023480742;0.02348478
116;1;1.899;5.289;10001.77792;-10.5495727;2.220339597;0.044825921;0.573780012;-0.011598435;0.020186026;1;1.885342708;5;9766.327832;-8.725556952;25.66664928;0.029873757;0;0;0.00116391;1;2.065267878;7;10041.22861;-9.685188391;1.149590915;0.027002853;0.999644274;0.023480742;0.02348478
117;1;1.899;5.289;10001.80016;-10.54911825;2.226096736;0.044947783;0.57786914;-0.011693483;0.020188555;1;1.885342708;5;9766.584498;-8.725258214;25.66664928;0.029873757;0;0;0.00116391;1;2.065267878;7;10041.2402;-9.684916014;1.159587358;0.02723766;0.999644274;0.023480742;0.02348478
118;1;1.899;5.289;10001.82245;-10.54866256;2.231900027;0.045070624;0.582810053;-0.011805897;0.020191092;1;1.885342708;5;9766.841165;-8.724959477;25.66664928;0.029873757;0;0;0.00116391;1;2.065267878;7;10041.2519;-9.68464129;1.1695838;0.027472468;0.999644274;0.023480742;0.02348478
119;1;1.899;5.289;10001.84481;-10.54820565;2.237751901;0.045194496;0.587573749;-0.011914342;0.020193638;1;1.885342708;5;9767.097831;-8.724660739;25.66664928;0.029873757;0;0;0.00116391;1;2.065267878;7;10041.2637;-9.684364217;1.179580243;0.027707275;0.999644274;0.023480742;0.02348478
120;1;1.899;5.289;10001.86722;-10.54774749;2.243653294;0.045319402;0.592830908;-0.012031562;0.020196186;1;1.885342708;5;9767.354498;-8.724362002;25.66664928;0.029873757;0;0;0.00116391;1;2.065267878;7;10041.27559;-9.684084796;1.189576686;0.027942083;0.999644274;0.023480742;0.02348478
121;1;1.899;5.289;10001.88969;-10.54728809;2.249609282;0.04544545;0.598345152;-0.012152363;0.020198738;1;1.885342708;5;9767.611164;-8.724063264;25.66664928;0.029873757;0;0;0.00116391;1;2.065267878;7;10041.28759;-9.683803027;1.199573129;0.02817689;0.999644274;0.023480742;0.02348478
122;1;1.899;5.289;10001.91222;-10.54682742;2.255619855;0.045572622;0.603819175;-0.012270194;0.020201286;1;1.885342708;5;9767.867831;-8.723764526;25.66664928;0.029873757;0;0;0.00116391;1;2.065267878;7;10041.29968;-9.68351891;1.209569571;0.028411697;0.999644274;0.023480742;0.02348478
123;1;1.899;5.289;10001.93481;-10.54636549;2.261686908;0.045700954;0.6096375;-0.012392439;0.020203829;1;1.885342708;5;9768.124497;-8.723465789;25.66664928;0.029873757;0;0;0.00116391;1;2.065267878;7;10041.31188;-9.683232445;1.219566014;0.028646505;0.999644274;0.023480742;0.02348478
124;1;1.899;5.289;10001.95746;-10.54590228;2.267813413;0.045830501;0.615757417;-0.012518217;0.020206364;1;1.885342708;5;9768.381164;-8.723167051;25.66664928;0.029873757;0;0;0.00116391;1;2.065267878;7;10041.32417;-9.682943632;1.229562457;0.028881312;0.999644274;0.023480742;0.02348478
125;1;1.899;5.289;10001.98018;-10.54543779;2.274003048;0.045961338;0.622156052;-0.012647001;0.020208892;1;1.885342708;5;9768.63783;-8.722868314;25.66664928;0.029873757;0;0;0.00116391;1;2.065267878;7;10041.33657;-9.682652471;1.239558899;0.02911612;0.999644274;0.023480742;0.02348478
126;1;1.899;5.289;10002.00295;-10.54497199;2.28025535;0.046093448;0.62828109;-0.012767871;0.020211408;1;1.885342708;5;9768.894497;-8.722569576;25.66664928;0.029873757;0;0;0.00116391;1;2.065267878;7;10041.34906;-9.682358962;1.249555342;0.029350927;0.999644274;0.023480742;0.02348478
127;1;1.899;5.289;10002.02579;-10.54450489;2.286569106;0.046226806;0.634525666;-0.012889203;0.020213913;1;1.885342708;5;9769.151163;-8.722270839;25.66664928;0.029873757;0;0;0.00116391;1;2.065267878;7;10041.36166;-9.682063104;1.259551785;0.029585734;0.999644274;0.023480742;0.02348478
128;1;1.899;5.289;10002.0487;-10.54403646;2.292945878;0.04636144;0.64079437;-0.01300953;0.020216405;1;1.885342708;5;9769.40783;-8.721972101;25.66664928;0.029873757;0;0;0.00116391;1;2.065267878;7;10041.37436;-9.681764899;1.269548228;0.029820542;0.999644274;0.023480742;0.02348478
129;1;1.899;5.289;10002.07166;-10.54356669;2.299384049;0.046497326;0.646838651;-0.01312445;0.020218888;1;1.885342708;5;9769.664496;-8.721673363;25.66664928;0.029873757;0;0;0.00116391;1;2.065267878;7;10041.38715;-9.681464345;1.27954467;0.030055349;0.999644274;0.023480742;0.02348478
130;1;1.899;5.289;10002.09469;-10.54309558;2.305882838;0.046634444;0.652939455;-0.013238741;0.02022136;1;1.885342708;5;9769.921163;-8.721374626;25.66664928;0.029873757;0;0;0.00116391;1;2.065267878;7;10041.40005;-9.681161444;1.289541113;0.030290157;0.999644274;0.023480742;0.02348478
131;1;1.899;5.289;10002.11779;-10.5426231;2.312442316;0.046772804;0.658925959;-0.013348005;0.020223824;1;1.885342708;5;9770.177829;-8.721075888;25.66664928;0.029873757;0;0;0.00116391;1;2.065267878;7;10041.41304;-9.680856194;1.299537556;0.030524964;0.999644274;0.023480742;0.02348478
132;1;1.899;5.289;10002.14095;-10.54214924;2.319060625;0.04691237;0.664740471;-0.013452892;0.020226281;1;1.885342708;5;9770.434496;-8.720777151;25.66664928;0.029873757;0;0;0.00116391;1;2.065267878;7;10041.42614;-9.680548596;1.309533999;0.030759771;0.999644274;0.023480742;0.02348478
133;1;1.899;5.289;10002.16418;-10.54167399;2.325736994;0.047053134;0.670535808;-0.013558191;0.020228734;1;1.885342708;5;9770.691162;-8.720478413;25.66664928;0.029873757;0;0;0.00116391;1;2.065267878;7;10041.43933;-9.680238651;1.319530441;0.030994579;0.999644274;0.023480742;0.02348478
134;1;1.899;5.289;10002.18747;-10.54119733;2.332470578;0.04719508;0.676157754;-0.013662186;0.020231184;1;1.885342708;5;9770.947829;-8.720179676;25.66664928;0.029873757;0;0;0.00116391;1;2.065267878;7;10041.45263;-9.679926357;1.329526884;0.031229386;0.999644274;0.023480742;0.02348478
135;1;1.899;5.289;10002.21083;-10.54071925;2.339259502;0.047338187;0.681631459;-0.013766908;0.020233637;1;1.885342708;5;9771.204495;-8.719880938;25.66664928;0.029873757;0;0;0.00116391;1;2.065267878;7;10041.46602;-9.679611715;1.339523327;0.031464194;0.999644274;0.023480742;0.02348478
136;1;1.899;5.289;10002.23426;-10.54023973;2.34610274;0.047482436;0.687004438;-0.013875988;0.020236094;1;1.885342708;5;9771.461162;-8.7195822;25.66664928;0.029873757;0;0;0.00116391;1;2.065267878;7;10041.47952;-9.679294725;1.34951977;0.031699001;0.999644274;0.023480742;0.02348478
137;1;1.899;5.289;10002.25776;-10.53975876;2.352998692;0.047627794;0.69216852;-0.013986904;0.020238554;1;1.885342708;5;9771.717828;-8.719283463;25.66664928;0.029873757;0;0;0.00116391;1;2.065267878;7;10041.49311;-9.678975387;1.359516212;0.031933809;0.999644274;0.023480742;0.02348478
138;1;1.899;5.289;10002.28133;-10.53927633;2.359945432;0.047774232;0.697175707;-0.014099392;0.020241022;1;1.885342708;5;9771.974495;-8.718984725;25.66664928;0.029873757;0;0;0.00116391;1;2.065267878;7;10041.50681;-9.678653701;1.369512655;0.032168616;0.999644274;0.023480742;0.02348478
139;1;1.899;5.289;10002.30497;-10.53879242;2.36694149;0.047921721;0.702018217;-0.01421148;0.020243498;1;1.885342708;5;9772.231161;-8.718685988;25.66664928;0.029873757;0;0;0.00116391;1;2.065267878;7;10041.5206;-9.678329666;1.379509098;0.032403423;0.999644274;0.023480742;0.02348478
140;1;1.899;5.289;10002.32867;-10.53830704;2.373984912;0.04807022;0.706652116;-0.014320271;0.020245981;1;1.885342708;5;9772.487828;-8.71838725;25.66664928;0.029873757;0;0;0.00116391;1;2.065267878;7;10041.5345;-9.678003284;1.389505541;0.032638231;0.999644274;0.023480742;0.02348478
141;1;1.899;5.289;10002.35245;-10.53782016;2.381073819;0.048219698;0.71111857;-0.014424635;0.020248473;1;1.885342708;5;9772.744494;-8.718088513;25.66664928;0.029873757;0;0;0.00116391;1;2.065267878;7;10041.54849;-9.677674554;1.399501983;0.032873038;0.999644274;0.023480742;0.02348478
142;1;1.899;5.289;10002.3763;-10.53733178;2.388206479;0.048370107;0.715395785;-0.014522478;0.020250969;1;1.885342708;5;9773.001161;-8.717789775;25.66664928;0.029873757;0;0;0.00116391;1;2.065267878;7;10041.56259;-9.677343475;1.409498426;0.033107846;0.999644274;0.023480742;0.02348478
143;1;1.899;5.289;10002.40022;-10.53684189;2.395380917;0.048521415;0.719479181;-0.014612487;0.020253472;1;1.885342708;5;9773.257827;-8.717406189;25.666638;0.038358601;0;0;0.00149449;1;2.065267878;7;10041.57678;-9.677010049;1.419494869;0.033342653;0.999644274;0.023480742;0.02348478
144;1;1.899;5.289;10002.42421;-10.53635048;2.402595329;0.048673578;0.723389973;-0.014694441;0.020255979;1;1.885342708;5;9773.514493;-8.717022603;25.666638;0.038358601;0;0;0.00149449;1;2.065267878;7;10041.59108;-9.676674274;1.429491311;0.03357746;0.999644274;0.023480742;0.02348478
145;1;1.899;5.289;10002.44828;-10.53585755;2.409847919;0.04882656;0.727113804;-0.01476794;0.02025849;1;1.885342708;5;9773.77116;-8.716639017;25.666638;0.038358601;0;0;0.00149449;1;2.065267878;7;10041.60547;-9.676336151;1.439487754;0.033812268;0.999644274;0.023480742;0.02348478
146;1;1.899;5.289;10002.47241;-10.53536308;2.417136848;0.048980319;0.730661413;-0.014833619;0.020261003;1;1.885342708;5;9774.027826;-8.716255431;25.666638;0.038358601;0;0;0.00149449;1;2.065267878;7;10041.61997;-9.675995681;1.449484197;0.034047075;0.999644274;0.023480742;0.02348478
147;1;1.899;5.289;10002.49662;-10.53486708;2.424460412;0.049134821;0.734040516;-0.014892446;0.020263517;1;1.885342708;5;9774.284493;-8.715871845;25.666638;0.038358601;0;0;0.00149449;1;2.065267878;7;10041.63456;-9.675652862;1.45948064;0.034281883;0.999644274;0.023480742;0.02348478
148;1;1.899;5.289;10002.52091;-10.53436953;2.431816904;0.049290027;0.737248659;-0.014945477;0.020266032;1;1.885342708;5;9774.541159;-8.715488259;25.666638;0.038358601;0;0;0.00149449;1;2.065267878;7;10041.64926;-9.675307695;1.469477082;0.03451669;0.999644274;0.023480742;0.02348478
149;1;1.899;5.289;10002.54526;-10.53387043;2.43920467;0.049445909;0.740297794;-0.014994169;0.020268548;1;1.885342708;5;9774.797825;-8.715104673;25.666638;0.038358601;0;0;0.00149449;1;2.065267878;7;10041.66405;-9.67496018;1.479473525;0.034751498;0.999644274;0.023480742;0.02348478
150;1;1.899;5.289;10002.5697;-10.53336976;2.446622144;0.049602426;0.743191052;-0.015039812;0.020271063;1;1.885342708;5;9775.054492;-8.714721087;25.666638;0.038358601;0;0;0.00149449;1;2.065267878;7;10041.67895;-9.674610317;1.489469968;0.034986305;0.999644274;0.023480742;0.02348478
151;1;1.899;5.289;10002.5942;-10.53286752;2.454067786;0.049759555;0.745933861;-0.015083587;0.020273579;1;1.885342708;5;9775.311158;-8.714337501;25.666638;0.038358601;0;0;0.00149449;1;2.065267878;7;10041.69394;-9.674258106;1.499466411;0.035221112;0.999644274;0.023480742;0.02348478
152;1;1.899;5.289;10002.61878;-10.53236371;2.461540139;0.04991726;0.748534786;-0.01512653;0.020276094;1;1.885342708;5;9775.567825;-8.713953915;25.666638;0.038358601;0;0;0.00149449;1;2.065267878;7;10041.70904;-9.673903547;1.509462853;0.03545592;0.999644274;0.023480742;0.02348478
153;1;1.899;5.289;10002.64344;-10.53185832;2.469037804;0.050075515;0.750997668;-0.015169273;0.020278608;1;1.885342708;5;9775.824491;-8.713570329;25.666638;0.038358601;0;0;0.00149449;1;2.065267878;7;10041.72423;-9.673546639;1.519459296;0.035690727;0.999644274;0.023480742;0.02348478
154;1;1.899;5.289;10002.66817;-10.53135134;2.476559438;0.050234294;0.7533305;-0.015212245;0.020281123;1;1.885342708;5;9776.081157;-8.713186743;25.666638;0.038358601;0;0;0.00149449;1;2.065267878;7;10041.73953;-9.673187384;1.529455739;0.035925535;0.999644274;0.023480742;0.02348478
155;1;1.899;5.289;10002.69297;-10.53084276;2.484103774;0.050393572;0.755539035;-0.0152555;0.020283638;1;1.885342708;5;9776.337824;-8.712803157;25.666638;0.038358601;0;0;0.00149449;1;2.065267878;7;10041.75492;-9.672825781;1.539452182;0.036160342;0.999644274;0.023480742;0.02348478
156;1;1.899;5.289;10002.71785;-10.53033258;2.491669593;0.050553323;0.757629014;-0.015298857;0.020286152;1;1.885342708;5;9776.59449;-8.712419571;25.666638;0.038358601;0;0;0.00149449;1;2.065267878;7;10041.77041;-9.672461829;1.549448624;0.036395149;0.999644274;0.023480742;0.02348478
157;1;1.899;5.289;10002.74281;-10.5298208;2.499255765;0.050713531;0.759624151;-0.015342267;0.020288669;1;1.885342708;5;9776.851156;-8.712035985;25.666638;0.038358601;0;0;0.00149449;1;2.065267878;7;10041.78601;-9.672095529;1.559445067;0.036629957;0.999644274;0.023480742;0.02348478
158;1;1.899;5.289;10002.76784;-10.5293074;2.506863439;0.050874217;0.762042667;-0.015395622;0.020291187;1;1.885342708;5;9777.107823;-8.711652399;25.666638;0.038358601;0;0;0.00149449;1;2.065267878;7;10041.8017;-9.671726882;1.56944151;0.036864764;0.999644274;0.023480742;0.02348478
159;1;1.899;5.289;10002.79295;-10.52879239;2.514496224;0.051035456;0.764421578;-0.015448827;0.020293707;1;1.885342708;5;9777.364489;-8.711268813;25.666638;0.038358601;0;0;0.00149449;1;2.065267878;7;10041.8175;-9.671355886;1.579437953;0.037099572;0.999644274;0.023480742;0.02348478
160;1;1.899;5.289;10002.81814;-10.52827576;2.52214981;0.051197165;0.766321045;-0.015492271;0.020296231;1;1.885342708;5;9777.621156;-8.710885227;25.666638;0.038358601;0;0;0.00149449;1;2.065267878;7;10041.83339;-9.670982542;1.589434395;0.037334379;0.999644274;0.023480742;0.02348478
